,0
193,9.57033344614262
194,3.6382478165849754
195,-7.606991840170851
196,-8.901012672785884
197,-11.753023964960683
198,-17.246945961274847
199,-17.444240732849423
200,-11.710237933229457
201,-20.868272777278484
202,-21.31115635308914
203,-15.760706895848756
204,-21.56412842742112
205,-24.05977250938259
206,-20.51051717967091
207,-17.143811263049706
208,-19.132213041813426
209,-19.518673626237767
210,-9.773990502217803
211,-4.919790827759236
212,-13.289300493068021
213,-16.33933250595223
214,-11.914027185686033
215,-20.93429893308129
216,-10.776450063619594
217,0.6361996528515306
218,-4.60609454939096
219,-7.207030184094419
220,1.8715561821910907
221,-5.496996469775647
222,-0.6556659894312986
223,-3.8947535346700928
224,-1.7482142085113175
225,1.9351692877290958
226,1.5541030865772143
227,3.664458116835613
228,-1.5650443345590332
229,1.8225699702336406
230,4.4176827144698585
231,-2.665124473559498
232,-6.487026907471591
233,-2.7604832020356973
234,-4.080474771118926
235,-0.908856465922895
236,8.717029466551868
237,6.051712716233238
238,4.483908016282028
239,7.113899174358862
240,11.691636033199806
241,12.422571210089119
242,2.960613057537552
243,0.9133022618044997
244,0.9522500417565247
245,2.4992060529010978
246,-5.672199178735068
247,-1.0787035559622549
248,-7.441964554762087
249,-4.776052007407808
250,4.375151618548271
251,-1.7187990366950725
252,2.2425120812957573
253,-5.82556311462559
254,-5.870792139725631
255,7.779966487305096
256,-8.105284018020892
257,-3.693843997242711
258,7.147912807182127
259,2.2506640580674
260,8.978799059054946
261,9.753060166463225
262,7.472418913103867
263,-1.945249005585362
264,5.658412889320049
265,10.421578620888882
266,10.805172063174284
267,9.267297367271468
268,9.12100436650944
269,8.721541780272752
270,11.305960472058674
271,4.696310414697552
272,7.103298777710247
273,10.848587200605195
274,13.363717122990348
275,16.31579253982632
276,5.52083009338518
277,8.58733388962849
278,9.828528287579637
279,11.136013205462003
280,12.333787358837093
281,8.617866847087912
282,20.307948810746062
283,9.956787394470329
284,20.264037538529106
285,21.498494107545834
286,16.712271178964517
287,17.072850915813902
288,14.331223028019119
289,15.538682380731807
290,26.08516420283714
291,21.758362554903474
292,16.328830818438902
293,11.160899831363505
294,10.864061177580506
295,27.454709763044757
296,16.885539139947177
297,21.95433711507302
298,26.344465624726627
299,16.345348466844406
300,16.850744045724262
301,15.105467783152058
302,21.64699570692888
303,11.695867780583848
304,5.488729618831591
305,6.312668209769443
306,6.577268757480091
307,14.004542653293424
308,6.66710751146793
309,27.022928288489823
310,17.648497270414808
311,16.251532102047868
312,8.811125072193962
313,22.707777561011955
314,19.520073334761584
315,11.87546464839402
316,15.68998417971041
317,23.978359659205204
318,21.132917060289515
319,9.607343522333744
320,10.460469319398772
321,11.57712531501766
322,12.064129485925625
323,4.013738443143354
324,8.57232026435867
325,14.55346493087229
326,4.101351523329712
327,12.41403296527847
328,11.875550944303471
329,14.15032770465974
330,11.748315700752567
331,13.691038749272693
332,4.362434461427619
333,9.225800385961321
334,11.389266439371728
335,12.28470856684731
336,9.768594104663427
337,8.578943038241441
338,11.054034317137452
339,8.491531344013993
340,12.476052666949236
341,10.681084095659019
342,15.59596066569799
343,22.362477249110782
344,19.839071163935113
345,32.10129407549045
346,15.883209789508236
347,24.335499955793242
348,20.98425060017023
349,15.624053448498369
350,10.728283677069053
351,15.361003367750186
352,17.061140446282835
353,17.763883643025146
354,14.065791835086802
355,11.500042597112945
356,10.637523948541396
357,20.87113360970805
358,15.687352544575262
359,26.030335294783246
360,18.156480155181356
361,17.97918233057817
362,21.03341697442558
363,25.2617368059255
364,24.266559274578757
365,31.188998706090825
366,22.089291527755684
367,12.726903868925163
368,10.490885461323955
369,14.117435640287711
370,18.271637394032
371,14.690441573516534
372,15.705961931098273
373,28.437232441393544
374,20.926292947715304
375,12.733969470109017
376,25.161199258932395
377,20.75549447729022
378,25.041314574578067
379,19.64852178013873
380,25.87377112490104
381,32.092180459257975
382,29.483336567773573
383,27.8496024917959
384,33.97143654247706
385,23.80206901025727
386,24.89043057155691
387,26.834588554539643
388,31.631868721549395
389,27.026516603718527
390,28.26409345584268
391,23.154866833329876
392,27.882648221195172
393,35.24053313547333
394,44.295875066223346
395,36.85515038463074
396,40.57034076888095
397,26.545320075763357
398,42.20663822711289
399,27.383444223010976
400,30.6204411950047
401,25.30116469686563
402,19.366077195419088
403,18.85115668094386
404,33.909091093942784
405,13.524194008595982
406,31.031602167231267
407,32.99579622343324
408,31.030447828676238
409,20.415433791255403
410,28.082154439956163
411,29.505043065228
412,19.83870128703764
413,19.593815646441133
414,20.89247085980817
415,38.78578296055585
416,32.54931976012886
417,33.6830112211414
418,33.087160190605736
419,27.641130456380715
420,36.7489156999587
421,41.99994329514837
422,34.85833645581107
423,47.78715161005644
424,38.60208460733462
425,41.22806751996818
426,46.57772540356156
427,42.22230013405252
428,45.08262238105276
429,46.88684803809862
430,34.992595115411554
431,43.470931857526466
432,35.128753199287026
433,40.694192225035756
434,38.80091006852237
435,41.47338771361906
436,45.38462478187273
437,36.80999348498206
438,42.55784359638314
439,33.80168149656244
440,43.86122816320362
441,33.74033015404409
442,33.08794838999428
443,44.392824883326895
444,32.004024875286206
445,39.851689242070336
446,33.535673478974914
447,28.398597834414417
448,32.922639443348146
449,38.21493655037584
450,28.112932507085837
451,25.332186230327746
452,32.51785440984759
453,25.758536447918697
454,20.845588231877063
455,37.54890652944847
456,34.79715573862859
457,20.0311638129081
458,18.128173487044364
459,23.69420496881314
460,19.494795474419497
461,15.4080210702778
462,15.884888480139345
463,24.064145997752924
464,17.058080441108324
465,23.732685955802353
466,22.468322504376687
467,12.747712329861127
468,22.12654798530283
469,22.852223073617083
470,21.21380754478873
471,15.950391677090334
472,17.07332904941795
473,31.680169549716044
474,20.614814637765054
475,13.502697611600045
476,21.137749762429774
477,29.74056141330039
478,20.77793899715666
479,23.738193861234407
480,19.841091399698772
481,14.486907519273476
482,28.293425462620466
483,32.22269831525754
484,24.49351662473486
485,24.88260104330147
486,27.180491015520268
487,20.763906551374816
488,22.189332238176362
489,31.865492053055984
490,21.842926946007722
491,22.89482183468816
492,16.944472365723076
493,13.630547295629185
494,18.88432529911715
495,11.000589223593929
496,9.955141764841233
497,14.463466859575018
498,16.116033813309443
499,15.648735889882518
500,25.67500439306469
501,9.698389386126792
502,2.0350307194576716
503,8.324753346621305
504,13.419852601985749
505,15.324794352134827
506,9.606994556831001
507,11.357670659837677
508,-0.18352960651728267
509,10.241737593396685
510,13.435626614429006
511,2.7045967480094717
512,7.68353895347113
513,-0.6301889984605733
514,-3.515629034563749
515,-3.4416357537782707
516,5.979803208015005
517,5.9126031800279675
518,11.432055787610302
519,11.105034176647372
520,9.81521799928476
521,11.629986411362
522,16.865347099445078
523,12.31839188502851
524,12.618118043638919
525,3.9025643730848287
526,3.8935334483483732
527,9.571074489778077
528,13.045205591424272
529,13.4342255274602
530,6.7258768415910986
531,7.680252884128417
532,10.782359229957272
533,8.676087819549487
534,13.451859414765078
535,27.815647149148326
536,25.577582549777226
537,28.63295586366632
538,17.261008474632497
539,22.873417915007142
540,21.631325218367152
541,23.522249516532987
542,17.161196051494414
543,26.56753050237802
544,23.300334793753525
545,30.243589370977233
546,21.293398023900664
547,30.040538603977808
548,20.27134935918504
549,20.156872874169505
550,27.95466347800994
551,21.385701417136147
552,25.852952783944986
553,23.956487660723354
554,31.746064470529998
555,30.916937860003245
556,26.250806704196243
557,31.08689458470196
558,20.800457882287226
559,30.631560783302277
560,18.010668273122562
561,24.238866476140913
562,23.29656697047443
563,28.030219247389443
564,11.055452862852292
565,23.85800341744629
566,21.72217527371344
567,19.808832909494736
568,18.27677006014878
569,28.9516783988136
570,20.44747172533555
571,13.608507892395567
572,29.601272224515064
573,6.722259454930736
574,16.169018763835467
575,15.071748328954394
576,9.388010823188235
577,8.63916603970424
578,14.953949550646476
579,15.681993678825652
580,11.077557609151516
581,19.5187878206302
582,15.210822461753738
583,21.242483082250363
584,8.817263604004143
585,7.73302258695343
586,8.654564154159479
587,16.4245895723016
588,21.70030523530323
589,12.07308778853449
590,9.931494547531207
591,20.40421147279174
592,13.305211828319985
593,19.22817476363827
594,29.424597556232822
595,18.518592365053134
596,10.981293010298963
597,13.085189139012778
598,16.378326864866857
599,14.273469688228158
600,16.80707358793248
601,11.702538846124384
602,18.166333476580817
603,10.861359421624712
604,22.700012484802485
605,10.112109576463586
606,23.17356299203039
607,14.076739649903242
608,15.131553326719953
609,20.113308326535833
610,27.984482167982293
611,23.294862994912553
612,26.01000055289922
613,16.591421950285138
614,8.214741883775224
615,10.020846857789556
616,15.774776284619502
617,10.49651296678327
618,19.31645288859237
619,14.744045209228236
620,3.916263383738155
621,10.562293873043274
622,2.809799304792957
623,12.464406908012592
624,15.590946318688257
625,-0.1254076266141153
626,1.70170274479338
627,11.80785506629484
628,13.909285796195945
629,5.436823450495518
630,17.998671227998393
631,11.035532995631488
632,16.134227559255674
633,5.361403075483024
634,13.547550070826455
635,10.19483690656574
636,19.1530229466046
637,3.6851970448711717
638,9.077531077484304
639,2.4580616135383018
640,5.135036004766834
641,10.51822530893109
642,-1.8825488864698539
643,7.308744735584915
644,0.7020926867515147
645,-9.096905533704614
646,5.378801323127217
647,-0.5324112342311835
648,-5.159655944390476
649,3.6381198859992843
650,6.875159261620579
651,8.401273634168854
652,9.210264399674747
653,8.429238662973441
654,0.18779120893073742
655,16.128382244264134
656,12.778418951060935
657,15.451963736937838
658,13.12085687972218
659,15.204078761524432
660,7.691384731608039
661,16.62104997550696
662,17.381504908846967
663,13.910570662365252
664,10.395779550292696
665,8.490477891115926
666,6.933658249581041
667,10.915377951637925
668,1.1086700275753998
669,10.818396823240645
670,7.848851474756486
671,6.435965350292401
672,10.254165385992483
673,10.7039183513549
674,13.241497840042287
675,6.972634189992366
676,2.734881219820256
677,-9.984446183460213
678,-9.36407356377105
679,-3.7819585553437136
680,3.536545671586813
681,5.627990358750189
682,0.34257998316370575
683,-5.631863397541846
684,-7.9615496275126585
685,-10.39115999757221
686,-12.223066481684043
687,-1.0014668694043323
688,-11.626966289874481
689,1.890475082239714
690,-2.306323622474565
691,0.06072590878526363
692,10.496334010818071
693,1.083722449242261
694,13.456587628037035
695,1.1779934139893804
696,3.5773081795557253
697,-6.650137202976562
698,6.947439460100378
699,-11.472471094595345
700,-1.9120887493853331
701,-2.003305136463009
702,-9.111744612101916
703,-14.00050302626229
704,-12.478419128493954
705,-2.493980593645233
706,-4.793541221328434
707,-2.7492425764313335
708,7.19856825338946
709,0.3906962318682261
710,-1.6501274993226929
711,-7.662321999422678
712,-3.9949361376822807
713,3.6189899021410685
714,0.7133196538425874
715,6.2213814854513405
716,1.008792121779802
717,-0.2661599427210888
718,-0.7565488869639303
719,-2.887540094558952
720,2.911623805554205
721,3.643864341865301
722,1.3793586951074204
723,-9.110169292213516
724,1.6008979832884513
725,2.10791876618104
726,-7.7595361327917916
727,-2.822895581797516
728,8.946769581105865
729,9.439977063640473
730,4.706764698682722
731,9.121289542438427
732,0.2005725445597797
733,3.7078201653506184
734,1.428479305716282
735,6.846977569948319
736,-8.565473969008849
737,7.187030700379211
738,12.950322289965412
739,3.659471475729477
740,2.649316531437071
741,2.554988324005361
742,11.079766715177378
743,3.7334485732873928
744,12.307349684886034
745,2.2844986119828965
746,7.250085579451485
747,13.563510616630083
748,7.644766601788817
749,25.15528888828918
750,12.077878652159708
751,5.872434731950385
752,6.697904695892214
753,3.9317666139350855
754,6.876493460593927
755,18.54976576462726
756,15.292636024886544
757,15.080420861883248
758,16.47452903772438
759,24.198395208841387
760,15.585107477758065
761,16.213124279848415
762,22.17976080708256
763,17.70634807673398
764,8.11872830342099
765,11.179685765840054
766,10.362354986846652
767,7.538366517736138
768,13.886495999165032
769,20.18128345556473
770,20.194734717195622
771,12.55999568448528
772,6.257446058711493
773,11.565377543373105
774,1.4971620477100789
775,5.811845285084231
776,4.311716485344869
777,3.7182978296597113
778,21.791084247612456
779,9.978732618051446
780,12.278387771607708
781,10.461864914298658
782,8.883321591352884
783,19.031489881197288
784,18.005318159577207
785,15.329306739801455
786,18.05864883739505
787,15.634758655920807
788,20.46487899303679
789,21.7798896727362
790,25.86745106678342
791,14.196742912842641
792,10.639449296035872
793,13.739579889430797
794,25.43951305898769
795,18.744171216645874
796,14.576053661220984
797,11.102435487218877
798,19.032576536035137
799,19.181672522709253
800,13.931691443076705
801,19.79063034652461
802,12.183626289500912
803,16.83910086836689
804,26.708541970283022
805,25.372055206949913
806,27.644215819394795
807,18.47853829744394
808,22.673708296985403
809,29.398635636566254
810,22.352270040282438
811,28.074832727693757
812,26.55724596324415
813,28.29761137119975
814,38.79081935679767
815,38.10423068667174
816,33.26695530239458
817,28.123825838343254
818,26.760819594868174
819,33.83471805956957
820,39.225292322070146
821,39.88997053812743
822,36.35214926416543
823,36.44577334661708
824,38.67881550958961
825,27.054384164169107
826,39.329035154373805
827,28.135037927625405
828,36.69261950756726
829,30.907502647600083
830,33.02438231832782
831,23.63994486102193
832,25.362433243805718
833,30.610533720060207
834,35.616369773546715
835,35.990504235875186
836,20.1041121802082
837,35.364582008291265
838,32.77134466094448
839,28.168064580655503
840,30.927354796707558
841,19.358064370316
842,20.197542407864713
843,26.993085543221994
844,27.018013338838447
845,29.107329915880857
846,31.088016038089307
847,20.50878696428122
848,23.83396774620398
849,27.56680956366891
850,17.832525323649527
851,23.226934726707693
852,20.190907898326483
853,20.347229307290878
854,22.919957017707006
855,27.516377203598125
856,29.018261228604395
857,20.37765230469015
858,20.152999581856392
859,26.692517850266057
860,16.677225748962698
861,12.990021930485849
862,25.49116805267454
863,27.34116729656599
864,28.481791787761594
865,18.194521905689225
866,21.166305336381694
867,21.16205952147995
868,21.921875883533314
869,23.897894245287887
870,20.273725287216042
871,16.60013224058624
872,17.464781933604105
873,13.0850940527422
874,19.736672917960796
875,20.0728678869571
876,9.11220911157146
877,18.981004704551573
878,12.571136794162515
879,18.272685258499074
880,21.106921325107116
881,22.184747256423687
882,30.814099531413472
883,22.188802187090364
884,20.76869252240342
885,18.197304622026635
886,25.039278518277705
887,17.8125774973489
888,23.594789390528575
889,14.911088029105652
890,20.263753212051498
891,18.62215600005426
892,17.763601617202994
893,34.16732078548067
894,26.246212440384785
895,25.035643861635684
896,28.272875891333655
897,34.480857216848406
898,24.695945752578695
899,12.72211573952588
900,11.935497592668709
901,22.419562687864907
902,16.836566128885153
903,20.03412128283891
904,16.89012955204042
905,16.118105195959995
906,15.755780992459965
907,14.73324473494139
908,21.1010262795994
909,21.095295299900773
910,14.868459548810618
911,18.784074203834756
912,22.70278058228867
913,16.992407608080974
914,21.19664741010528
915,15.38641215358561
916,23.31344062185484
917,11.15862706912759
918,23.597628611525664
919,18.13671095920837
920,7.508470449480526
921,7.577198469149707
922,18.125405511047063
923,17.584167552496208
924,19.5879768305978
925,17.897216992527408
926,3.486993128309594
927,9.658677142754023
928,13.192531835421924
929,16.73718082761578
930,16.136556201474377
931,6.955738740950193
932,6.094938696337652
933,12.747506525086882
934,10.86959752805305
935,15.32801167473442
936,11.038462099020853
937,7.842220108112366
938,10.987044613967425
939,24.647749842850395
940,19.242041152250017
941,3.231524520545399
942,13.668875145809938
943,10.64213715944831
944,5.181371368957117
945,5.48237334817559
946,10.188343460435611
947,15.967912091606673
948,3.2266525000129995
949,15.361945606611929
950,12.012138684508809
951,9.33884112468963
952,-7.85088969037721
953,-1.3701082887520162
954,-0.8436819756771374
955,-4.94730673159412
956,-6.372419984370815
957,17.25694935082433
958,10.025776127615217
959,0.4550811459933506
960,-0.02689597820220868
961,11.979342163522954
962,5.34973399252769
963,9.468534189308755
964,12.10455191348944
965,14.419469414850637
966,17.621675876018244
967,11.934427454056872
968,10.94812472110354
969,15.126185251929302
970,18.04991043041291
971,8.342096932052222
972,12.482683275393002
973,17.238849135166298
974,14.719021694987891
975,12.054629773964365
976,16.578547118180087
977,31.03360020419988
978,18.599760447841916
979,16.250411443220404
980,5.6307429898837285
981,16.438663592480236
982,6.700970809522065
983,14.188811469747812
984,13.267557070061802
985,17.99056654104774
986,7.743509609327625
987,3.46517558035662
988,15.3538558715789
989,9.211694658814203
990,11.76886948343182
991,7.391877907740573
992,2.2072424568260374
993,10.985398245281438
994,22.56851414227905
995,8.316544888365046
996,4.2529992427956955
997,19.71847367300337
998,13.784842570256588
999,8.17920097492875
1000,14.3233043354894
1001,25.62245558934808
1002,20.728285331724106
1003,18.518419677364832
1004,26.15275479026315
1005,20.57098795228693
1006,19.66402331282299
1007,15.337115275903336
1008,11.100360616910711
1009,8.522989265750239
1010,13.327548887733416
1011,16.68991115094335
1012,15.394913846930503
1013,16.680182349678933
1014,22.760932159501664
1015,20.484889675505627
1016,21.801851388636784
1017,22.14941740030921
1018,19.12359388242
1019,12.029392770220163
1020,26.874842070659568
1021,17.850737518321225
1022,13.883411544935543
1023,25.06006462679059
1024,18.086947540715556
1025,26.67264741248486
1026,14.516997883131271
1027,11.12868725155026
1028,18.538814910702765
1029,23.625550519943594
1030,16.399795465559844
1031,7.624779377575663
1032,12.289808810841746
1033,18.77897942811405
1034,16.86999353540744
1035,24.286571615748812
1036,21.645764634512293
1037,26.567274828374714
1038,29.91651981403551
1039,29.885984022675547
1040,29.361862819479796
1041,24.09299931613095
1042,18.34811087212521
1043,21.63507945504918
1044,24.792026754788957
1045,23.757218763394537
1046,28.108951085069272
1047,23.57647815285194
1048,28.02714022916112
1049,29.6273506979621
1050,26.515636429802182
1051,28.988262861216384
1052,35.195123947364365
1053,27.08230426589604
1054,15.468061886053121
1055,23.888392779090182
1056,21.987729983004257
1057,20.290745728655253
1058,22.848411340451108
1059,29.30324512750196
1060,19.749088723511225
1061,9.619132402764844
1062,14.883947900029083
1063,21.424706791083867
1064,15.438598612053157
1065,14.916341936458014
1066,17.629362044448076
1067,21.823515313168887
1068,13.516097024310405
1069,12.195408556320203
1070,14.783337236490752
1071,16.551571124646266
1072,10.340109425696136
1073,21.383476364874564
1074,18.012537195034884
1075,15.120421341426812
1076,11.879069835653773
1077,14.581293215590934
1078,18.809853834662235
1079,21.16319737332006
1080,20.583340454531445
1081,15.322303304365942
1082,17.78558557353645
1083,16.751152518828786
1084,12.104538857489906
1085,18.365865246461553
1086,13.569237913834561
1087,10.42815756581301
1088,19.79316868366646
1089,12.074535968366362
1090,18.346340453058712
1091,18.86700375126329
1092,17.73707990506065
1093,17.892162095020073
1094,13.6299440762136
1095,14.437789365290795
1096,23.881039859503375
1097,14.492242036646642
1098,2.7055644582982405
1099,20.766160244129303
1100,6.486745306399455
1101,21.93186918759071
1102,4.007341560222407
1103,18.83773565553347
1104,12.91030604730041
1105,16.533207809961922
1106,23.175829842967495
1107,19.906366593080183
1108,34.56729677572762
1109,21.361765290700735
1110,26.494319636861057
1111,26.177301768764814
1112,20.745966872052854
1113,27.36619202875113
1114,16.44663586946911
1115,22.495454005121314
1116,26.43049228750539
1117,23.227358478096768
1118,23.343377305367532
1119,30.49157893530554
1120,27.707828649661703
1121,19.88591803370125
1122,30.092892189099288
1123,34.87002397682552
1124,25.528684601647242
1125,33.102116257829856
1126,35.98171233524175
1127,31.950562188797207
1128,29.71236129610881
1129,27.138998521777168
1130,34.78493955948721
1131,19.02199634536059
1132,26.7463926837722
1133,27.447054641210503
1134,31.69524404937488
1135,24.09922331037248
1136,29.016106932385327
1137,34.14213075871439
1138,26.219898551218392
1139,28.707018687324496
1140,35.7338011940797
1141,25.73474561485103
1142,23.93927462641978
1143,29.904969429519255
1144,31.904887083533083
1145,34.8558391142756
1146,32.866666212875785
1147,33.85039491610051
1148,36.84050467101697
1149,39.067532310925834
1150,43.50046917896809
1151,39.325202588094584
1152,42.83587342375854
1153,39.08325952766623
1154,37.899678938945385
1155,44.45972815116879
1156,38.818653886275186
1157,38.36726346123708
1158,40.00328329209668
1159,39.44516831593372
1160,42.48556040650248
1161,45.794407076995576
1162,40.00444856287691
1163,40.80195644056362
1164,44.025482672653595
1165,32.99369106588215
1166,46.60192104678062
1167,42.91958181652626
1168,50.32467289879334
1169,30.414949295941987
1170,40.66219193367328
1171,36.49263826692923
1172,34.57873894683617
1173,35.203610147661124
1174,35.3021648569422
1175,30.054038957407986
1176,36.484712790967095
1177,42.16585391942879
1178,42.02573030479007
1179,43.72163841765454
1180,40.04475452921194
1181,44.81732719305906
1182,30.822664174522608
1183,35.740807166899934
1184,38.10531209210096
1185,40.289510199341926
1186,45.067718416724645
1187,45.23057697073503
1188,50.072787655904044
1189,47.177831395711934
1190,46.01270026647529
1191,44.88098444783762
1192,46.800237066402225
1193,49.42897350252142
1194,48.59467163137346
1195,51.35681632833123
1196,56.764427118513154
1197,65.35787267480158
1198,63.595233809305896
1199,59.29980826916394
1200,55.04468242808472
1201,58.95057391996487
1202,66.92812597875249
1203,57.8773370574294
1204,50.9712054423115
1205,58.01134166570136
1206,62.62366943696273
1207,53.1790952440721
1208,63.87977624475185
1209,57.95602445161487
1210,58.59597655548342
1211,53.668328974626455
1212,57.97441409255345
1213,64.34457820000993
1214,63.757190758416996
1215,62.40136486856062
1216,57.76982320107459
1217,57.5025703773278
1218,60.657728695315285
1219,69.64442952055185
1220,62.77691549300198
1221,60.640887067231006
1222,60.49040912170982
1223,58.149037188991116
1224,64.38042819499465
1225,58.13194210272469
1226,63.08091928634865
1227,74.2263180857214
1228,62.38213321820223
1229,58.54733774702536
1230,62.17293535830705
1231,58.44659591077469
1232,56.682348569439206
1233,70.59915556687716
1234,66.35140105300376
1235,58.3045328360704
1236,64.02376501964314
1237,70.83280982782483
1238,66.00214016461477
1239,77.04032873817545
1240,81.09905866664297
1241,77.77315529304894
1242,77.71466950463441
1243,78.24199318760272
1244,75.36077904120137
1245,63.91985627975485
1246,70.97967185596161
1247,74.00669213873988
1248,66.78615431322191
1249,75.30895939364353
1250,60.62286575943375
1251,59.66014541647237
1252,57.484103322130125
1253,58.42185813885402
1254,56.13327098850545
1255,63.866025381450214
1256,70.63105892621242
1257,63.050219542172314
1258,59.99087712260975
1259,64.17581410192645
1260,60.319667556481946
1261,68.24438427307723
1262,58.38777514879536
1263,65.61320114609916
1264,52.06717928449202
1265,60.55411804647195
1266,64.34162313136568
1267,52.68147550034294
1268,64.84417577175479
1269,51.32021058727004
1270,60.366665326189796
1271,64.60752460545964
1272,58.93606530728764
1273,65.39349320864183
1274,69.62972931397405
1275,55.35286945363818
1276,48.54230271132974
1277,62.94789567870893
1278,59.00461152275838
1279,60.433990499697686
1280,58.28545765395667
1281,70.93505091091734
1282,51.31332396330649
1283,63.79549047754308
1284,62.18355366620696
1285,60.118329195353255
1286,64.03293719594245
1287,56.90759212404367
1288,63.62735214420981
1289,60.484441582721
1290,64.16671795478688
1291,73.48375859168891
1292,64.49793278841673
1293,66.39831170841987
1294,61.72010068864273
1295,80.88365455957648
1296,67.6087480708911
1297,77.31956405553251
1298,78.20850885605061
1299,78.07779912101543
1300,75.49747649328525
1301,74.45806093148988
1302,77.10531059130685
1303,74.16329934911796
1304,82.36034760046245
1305,67.09165611259614
1306,67.58762119638781
1307,73.11313464330473
1308,67.34841613621538
1309,72.70464134768119
1310,69.13568443862496
1311,73.60128338802845
1312,79.10537360229115
1313,71.28483259307995
1314,77.39951887437408
1315,67.24463886570535
1316,59.708235864851346
1317,60.76195340924455
1318,73.72824869439964
1319,75.80397498465078
1320,67.86026244974262
1321,78.65898837184179
1322,61.286454239270405
1323,69.8113763999276
1324,63.174295357121714
1325,77.01096844001893
1326,58.845197742171
1327,76.40517804222773
1328,72.80510399614265
1329,66.96404159422413
1330,59.49560102840138
1331,73.35263052912681
1332,70.08306486763816
1333,62.84033868824028
1334,67.41195616385774
1335,61.114855986753064
1336,69.4343661386495
1337,56.65254063724728
1338,65.37392926718383
1339,59.64127583366994
1340,54.86759071629288
1341,55.511594641036794
